budget,genres,id,keywords,popularity,production_companies,production_countries,release_date,revenue,runtime,title,vote_average,vote_count,cast,crew
80000000,Comedy,109418,,45.589568,Columbia Pictures/Happy Madison Productions/Sony Pictures Entertainment (SPE),United States of America,2013-07-11,246984278,100.0,Grown Ups 2,5.8,1155,Adam Sandler/Kevin James/Chris Rock/David Spade/Salma Hayek/Maya Rudolph/Maria Bello/Alexys Nycole Sanchez/Alex Poncio/Steve Buscemi/Nick Swardson/Colin Quinn/Tim Meadows/Jon Lovitz/Shaquille O'Neal/Alexander Ludwig/Georgia Engel/Peter Dante/Oliver Hudson/Allen Covert/Steve Austin/Milo Ventimiglia/Jake Goldberg/Cameron Bryce/Ada-Nicole Sanger/Frank Gingerich/Morgan Gingerich/Nadji Jeter/China Anne McClain/Kaleo Elam/Cheri Oteri/Ellen Cleghorne/April Rose/Dan Patrick/Ebony Jo-Ann/Halston Sage/Norm Crosby/Melanie Hutsell/Jonathan Loughran/Jackie Sandler/Sadie Sandler/Sunny Sandler/Chris Berman/Michael Kay/Richie Minervini/Kevin Grady/Kamil McFadden/Andy Samberg/Jorma Taccone/Bobby Moynihan/Akiva Schaffer/Erin Heatherton/Taylor Lautner/Patrick Schwarzenegger/Jared Sandler,Dennis Dugan
80000000,Action/Comedy/Thriller,11665,dancing/spy/terrorist/traitor/airplane/violin/based on tv series/legs,23.496054,Village Roadshow Pictures/Atlas Entertainment/Mosaic Media Group/Mad Chance/Warner Bros./WV Films IV/Mel's Cite du Cinema/Callahan Filmworks,Canada/Russia/United States of America,2008-06-19,230685453,110.0,Get Smart,6.0,1051,Steve Carell/Anne Hathaway/Dwayne Johnson/Alan Arkin/Terence Stamp/Terry Crews/David Koechner/James Caan/Bill Murray/Patrick Warburton/David S. Lee/Masi Oka/Nate Torrence/John Eddins/Dalip Singh Rana,Peter Segal
80000000,Drama/Comedy/Romance,6964,age difference/ladykiller/woman director,16.939441,Columbia Pictures Corporation/Waverly Films/Warner Bros.,United States of America,2003-12-12,266728738,128.0,Something's Gotta Give,6.3,410,Jack Nicholson/Diane Keaton/Keanu Reeves/Frances McDormand/Amanda Peet/Jon Favreau/Paul Michael Glaser/Rachel Ticotin/KaDee Strickland/Robin Pearson Rose/Connie Sawyer,Nancy Meyers
80000000,Drama/Thriller/Mystery,11324,based on novel/island/hurricane/investigation/psychiatric hospital/u.s. marshal/conspiracy theory/1950s,81.91469599999999,Paramount Pictures/Appian Way/Phoenix Pictures/Sikelia Productions,United States of America,2010-02-18,294804195,138.0,Shutter Island,7.8,6336,Leonardo DiCaprio/Mark Ruffalo/Ben Kingsley/Emily Mortimer/Michelle Williams/Max von Sydow/Jackie Earle Haley/Patricia Clarkson/Ted Levine/John Carroll Lynch/Elias Koteas/Robin Bartlett/Christopher Denham/Spencer Treat Clark/Joseph Sikora/Curtiss Cook/Gary Galone/John Franchi/Nellie Sciutto/Raymond Anthony Thomas/Joseph McKenna/Ruby Jerins/Tom Kemp/Bates Wilder/Drew Beasley/Dan Marshall,Martin Scorsese
80000000,Comedy/Romance/Drama,12193,holiday/romantic comedy/dysfunctional family/christmas,19.500892999999998,New Line Cinema/Spyglass Entertainment/Type A Films/Ott Medien/Wild West Picture Show Productions,United States of America,2008-11-26,163733697,88.0,Four Christmases,5.3,331,Vince Vaughn/Reese Witherspoon/Robert Duvall/Sissy Spacek/Jon Voight/Jon Favreau/Mary Steenburgen/Dwight Yoakam/Tim McGraw/Kristin Chenoweth/Katy Mixon/Colleen Camp/Jeanette Miller/Jack Donner/Steve Wiebe/Zak Boggan/Skyler Gisondo/True Bella Pinci/Patrick Van Horn/Cedric Yarbrough/Brian Baumgartner/Laura Johnson/Collette Wolfe/Haley Hallak/Peter Billingsley,Seth Gordon
75000000,Animation/Comedy/Family/Science Fiction,9928,inventor/business man/robot/dishonesty,29.558157,Blue Sky Studios/Twentieth Century Fox Animation,United States of America,2005-03-10,260696994,91.0,Robots,6.0,1333,Robin Williams/Ewan McGregor/Halle Berry/Mel Brooks/Paula Abdul/Amanda Bynes/Drew Carey/Jennifer Coolidge/Lucille Bliss/Terry Bradshaw/Jim Broadbent/Paul Giamatti/Marshall Efron/Damien Fahey/Will Denton/Greg Kinnear/James Earl Jones/Stanley Tucci/Al Roker/Jay Leno,Chris Wedge
80000000,Action/Crime/Science Fiction/Thriller,754,undercover/mexican standoff/biological weapon/face transplant/rage and hate/fistfight/hostility/revenge/deception/tragedy/shootout/hospital/boat chase/los angeles/explosion/extreme violence/fbi agent/prison escape/criminal gang/flashback/golden gun/arch villain/bullet ballet,46.075037,Paramount Pictures/Permut Presentations/WCG Entertainment Productions/Douglas/Reuther Productions/Touchstone Pictures/Krane Entertainment,United States of America,1997-06-27,245676146,138.0,Face/Off,6.8,1583,John Travolta/Nicolas Cage/Joan Allen/Alessandro Nivola/Gina Gershon/Dominique Swain/Nick Cassavetes/Harve Presnell/Colm Feore/John Carroll Lynch/CCH Pounder/Robert Wisdom/Margaret Cho/James Denton/Matt Ross/Chris Bauer/Myles Jeffrey/David McCurley/Thomas Jane/Danny Masterson/Lisa Boyle/Linda Hoffman,John Woo
80000000,Fantasy/Comedy/Family/Romance,10202,wishes come true/escapade/disorder/imaginary/miraculous event/imaginary kingdom/life turned upside down/nothing goes right,23.531720999999997,Walt Disney Pictures/Happy Madison Productions/Gunn Films,United States of America,2008-12-24,212874442,99.0,Bedtime Stories,5.9,901,Adam Sandler/Keri Russell/Guy Pearce/Courteney Cox/Lucy Lawless/Teresa Palmer/Russell Brand/Aisha Tyler/Kathryn Joosten/Carmen Electra/Jonathan Pryce/Richard Griffiths/Jonathan Morgan Heit/Laura Ann Kesling/Nick Swardson/Allen Covert/Tim Herlihy/Thomas Hoffman/Abigail Droeger/Melany Mitchell/Andrew Collins/Julia Lea Wolov/Dana Goodman/Sarah Buxton/Catherine Kwong/Lindsey Alley/Blake Clark/Bill Romanowski/Paul Dooley/Johntae Lipscomb/Mikey Post/Sebastian Saraceno/Seth Howard/Jackie Sandler/Sadie Sandler/Valerie Gervickas/Debbie Lee Carrington/Billy Tyler/Lorna Scott/Annalise Basso/Shu Lan Tuan/Jonathan Loughran/Robert Harvey/Mike Andrella/J.D. Donaruma/Jon Schueler/Denverly Grant/Rob Schneider/JT Alexander/Nahid Azami/Veronica Bennett/Pete Brown/Amanda Burrill/Gina Cantrell/Betsy Hammer/Taylor Hardick/Nick Hermz/Rodrick Hersh/Austin Honaker/Mark Hunter/Dani Jacoby/Danni Katz/Alina Kaufman/Waymond Lee/Heather Morris/Louis Riviere/Nicole Sciacca/Alex Tyler/Kevin Vyce/Brian Waller/Shawna Wesley,Adam Shankman
80000000,Thriller/Crime/Drama,4147,based on graphic novel/homework/shot in the chin/soft boiled egg/learning to drive/spoiled son/scarred face/thompson sub machine gun/frost on a window/cauterizing a wound/liberty half dollar,49.078546,DreamWorks SKG/The Zanuck Company/Twentieth Century Fox Film Corporation,United States of America,2002-07-12,181001478,117.0,Road to Perdition,7.3,1077,Tom Hanks/Tyler Hoechlin/Jennifer Jason Leigh/Liam Aiken/Paul Newman/Daniel Craig/Ciarán Hinds/David Darlow/Kevin Chamberlin/Doug Spinuzza/Jude Law/Stanley Tucci/Kurt Naebig/Duane Sharp/Dylan Baker/Michael Sassone/Roderick Peeples/Keith Kupferer/Lara Phillips/Mina Badie/Heidi Jayne Netzley/Lance Baker/Nicolas Cade/John Judd/Kerry Rossall/Ian Barford/Rob Maxey/Maureen Gallagher/Diane Dorsey/Harry Groener/Peggy Roeder/James Greene,Sam Mendes
80000000,Romance/Comedy,50546,beach/fictitious marriage/blackmail/plastic surgery/marriage/love/beautiful woman/kids and family,37.02665,Columbia Pictures/Happy Madison Productions,United States of America,2011-02-10,214918407,117.0,Just Go with It,6.3,1543,Adam Sandler/Jennifer Aniston/Nicole Kidman/Nick Swardson/Brooklyn Decker/Bailee Madison/Griffin Gluck/Dave Matthews/Rachel Dratch/Kevin Nealon/Allen Covert/Dan Patrick/Minka Kelly/Jackie Sandler/Rakefet Abergel/Mario Joyner/Keegan-Michael Key/Rachel Specter/Elena Satine/Sadie Sandler/Jessica Jade Andres,Dennis Dugan
75000000,Action/Thriller/Crime,1701,prison/ambush/helicopter/airport/gas station/undercover/mexican standoff/bravery/hijacking/escape/shootout/u.s. marshal/las vegas/explosion/brutality/violence/convict/desert/war hero/dea agent/motorcycle chase,45.154631,Jerry Bruckheimer Films/Kouf/Bigelow Productions/Touchstone Pictures/Hiett Designs of Las Vegas/Runway Pictures Inc,United States of America,1997-06-01,224012234,115.0,Con Air,6.5,1270,Nicolas Cage/John Cusack/John Malkovich/Ving Rhames/Nick Chinlund/Steve Buscemi/Colm Meaney/Rachel Ticotin/Dave Chappelle/Mykelti Williamson/Danny Trejo/M.C. Gainey/Steve Eastin/Monica Potter/Landry Allbright/Renoly Santiago/Brendan Kelly/Jesse Borrego/José Zúñiga/Mongo Brownlee/Don Charles McGovern/Angela Featherstone/Doug Hutchison/Jeris Poindexter/David Ramsey/Conrad Goode/Emilio Rivera/Mario Roberts/Ty Granderson Jones/Bob Stephenson/Dylan Haggerty/Carl Ciarfalio/Ned Bellamy/John Roselius/Fredric Lehne/John Marshall Jones/Tommy Bush/Brian Willems/Bill Cusack/George Randall/Jamie Bozian/Harley Zumbrum/Doug Dearth/Kevin Gage,Simon West
80000000,Mystery/Thriller/Action,13027,artificial intelligence/washington d.c./secret identity/hostage/technology/fbi/pentagon/twin brother/fbi agent,46.887983,DreamWorks SKG/K/O Paper Products/Goldcrest Pictures/KMP Film Invest,United States of America/Germany,2008-09-25,178066569,118.0,Eagle Eye,6.3,1018,Shia LaBeouf/Michelle Monaghan/Rosario Dawson/Michael Chiklis/Anthony Mackie/Billy Bob Thornton/Ethan Embry/Anthony Azizi/Cameron Boyce/Lynn Cohen/Bill Smitrovich/Charles Carroll/William Sadler/Julianne Moore/Marc Singer/Deborah Strang/Madylin Sweeten/Nicol Paone/Dariush Kashani/Nathan Geist,D.J. Caruso
79000000,Drama,2289,loss of lover/loss of family/deserter/loss of father/love of one's life,24.598479,Miramax Films/Mirage Enterprises/Castel Film Romania/Bona Fide Productions/Cattleya,United States of America/United Kingdom/Romania/Italy,2003-12-24,173013509,154.0,Cold Mountain,6.7,533,Jude Law/Nicole Kidman/Renée Zellweger/Eileen Atkins/Brendan Gleeson/Philip Seymour Hoffman/Natalie Portman/Emily Deschanel/Giovanni Ribisi/Donald Sutherland/Ray Winstone/Kathy Baker/Charlie Hunnam/Ethan Suplee/Jena Malone/Lucas Black/Taryn Manning/Tom Aldredge/James Rebhorn/Cillian Murphy/Jack White/William Boyer/Jamie Lee,Anthony Minghella
80000000,Action/Thriller/Science Fiction,20504,book/post-apocalyptic/dystopia/faith/blind,32.363538,Alcon Entertainment/Silver Pictures,United States of America,2010-01-14,157107755,118.0,The Book of Eli,6.6,2164,Denzel Washington/Gary Oldman/Mila Kunis/Ray Stevenson/Jennifer Beals/Tom Waits/Michael Gambon/Frances de la Tour/Lateef Crowder/Chris Browning/Joe Pingue/Evan Jones/Lora Martinez-Cunningham/Malcolm McDowell/Mike McCarty/Richard Cetrone/Don Thai Theerathada/Thom Williams/Scott Wilder/Heidi Pascoe/Jennifer Caputo/Eddie Perez/Spencer Sano/Mike Gunther/John Koyama/Scott Michael Morgan/Sala Baker/Arron Shiver/Justin Tade/Mike Seal/Edward A. Duran/David Wald/Jermaine Washington/Clay Donahue Fontenot/Al Goto/Brad Martin/Tim Rigby/Luis Bordonada/Angelique Midthunder/Todd Schneider/Darrin Prescott/Laurence Chavez/Brian Neal Lucero/David Midthunder/Karin Silvestri,Albert Hughes
80000000,Comedy/Family/Science Fiction,9574,wedding vows/inventor/slime/green/flight/mad scientist/wedding,11.503960000000001,Walt Disney Pictures/Great Oaks Entertainment,United States of America,1997-11-26,177977226,93.0,Flubber,5.3,695,Robin Williams/Marcia Gay Harden/Christopher McDonald/Raymond J. Barry/Clancy Brown/Nancy Olson/Ted Levine/Wil Wheaton/Edie McClurg/Jodi Benson/Leslie Stefanson/Malcolm Brownson/Benjamin Brock/Dakin Matthews/Zack Zeigler/Sam Lloyd,Les Mayfield
80000000,Horror/Thriller/Fantasy/Mystery,11618,based on novel/trauma/castle/haunted house/insomnia/bone/poster/painting/remake/haunting/child labor/audio recording/spiral staircase/evil/loner/researcher/insomniac/paranormal activity/logbook/ strange noise/spook/cherub,19.375768,DreamWorks/Roth-Arnold Productions,United States of America,1999-07-23,91188905,113.0,The Haunting,5.2,369,Liam Neeson/Catherine Zeta-Jones/Owen Wilson/Lili Taylor/Bruce Dern/Virginia Madsen/Michael Cavanaugh/M.C. Gainey/Marian Seldes/Alix Koromzay/Todd Field/Tom Irwin/Charles Gunning/Saul Priever/Hadley Eure/Kadina de Elejalde/Alessandra Benjamin/Karen S. Gregan/Brandon Jarrett/Mary McNeal/William Minkin,Jan de Bont
80000000,Animation/Comedy/Drama/Family/Fantasy,2300,sport/basketball/doctor/basketball team/basketball game/referee/basketball court/tweety bird/speedy gonzales/cartoon chicken/sylvester the cat/cartoon reality crossover/basketball hoop/cartoon skunk,36.125715,Warner Bros. Family Entertainment/Northern Lights Entertainment/Courtside Seats Productions,United States of America,1996-11-15,250200000,88.0,Space Jam,6.5,1288,Michael Jordan/Wayne Knight/Billy West/Dee Bradley Baker/Theresa Randle/Danny DeVito/Brandon Hammond/Larry Bird/Bill Murray/Charles Barkley/Patrick Ewing/Tyrone Bogues/Larry Johnson/Shawn Bradley/Ahmad Rashad/Del Harris/Vlade Divac/Cedric Ceballos/Jim Rome/Paul Westphal/Danny Ainge/Alonzo Mourning/A.C. Green/Charles Oakley/Derek Harper/Jeff Malone/Anthony Miller/Sharone Wright,Joe Pytka
0,Action/Comedy/Crime/Mystery/Family,12096,robbery/investigation/inspector/killer/clouseau/pink panther/murder hunt,25.450534,Columbia Pictures/International Production Company/The Montecito Picture Company/Robert Simonds Productions/Metro-Goldwyn-Mayer (MGM),United States of America,2006-01-18,0,93.0,The Pink Panther,5.6,550,Steve Martin/Kevin Kline/Jean Reno/Beyoncé Knowles/Emily Mortimer/Henry Czerny/Kristin Chenoweth/Roger Rees/William Abadie/Jason Statham/Clive Owen/Scott Adkins/Anna Katarina/Alice Taglioni/Chelah Horsdal/Delphine Chanéac/Yvonne Sciò/Jean Dell/Philip Goodwin/Daniel Sauli/Boris McGiver/Nick Toren,Shawn Levy
80000000,Drama/Science Fiction/Thriller,10200,extraterrestrial technology/spacecraft/ultimatum/evacuation/panic/government/remake/ufo/alien/end of the world/giant robot/tank/social commentary/power outage/interrogation/environmentalism/threat/alien contact/central park/messenger/nanobots/disintegration,41.890722,Twentieth Century Fox Film Corporation/Dune Entertainment III/Earth Canada Productions/Hammerhead Productions/3 Arts Entertainment,Canada/United States of America,2008-12-10,233093859,104.0,The Day the Earth Stood Still,5.2,1043,Keanu Reeves/Jennifer Connelly/Kathy Bates/Jaden Smith/John Cleese/Jon Hamm/Kyle Chandler/Robert Knepper/James Hong/John Rothman/Sunita Prasad/Juan Riedinger/Sam Gilroy/Tanya Champoux/Rukiya Bernard/Mousa Kraish/Shaine Jones/Marci T. House,Scott Derrickson
75000000,Action/Drama/Mystery/Thriller,8834,new york/cia/helicopter/assassin/secret/obsession/taxi driver/fbi/paranoia/wheelchair/chase/theory/politics/government/control/cover-up/murder/suspense/conspiracy/torture/flashback/target/geronimo/newsletter,22.179658,Silver Pictures/Warner Bros./Donner/Shuler-Donner Productions,United States of America,1997-08-07,136982834,135.0,Conspiracy Theory,6.5,431,Mel Gibson/Julia Roberts/Patrick Stewart/Cylk Cozart/Steve Kahan/Terry Alexander/Alex McArthur/Rod McLachlan/Michael Potts/Jim Sterling/Rich Hebert/Brian J. Williams/G.A. Aguilar/Cece Neber Labao/Saxon Trainor/Sage Allen/Joanna Sanchez,Richard Donner
68000000,War/Drama/Action,228150,world war ii/nazis/war/nazi germany/panzer/tank,139.575085,Columbia Pictures/QED International/Crave Films/LStar Capital/Huayi Brothers Media/Le Grisbi Productions,United Kingdom/United States of America/China,2014-10-15,211817906,135.0,Fury,7.4,3946,Brad Pitt/Shia LaBeouf/Logan Lerman/Michael Peña/Jon Bernthal/Jim Parrack/Brad William Henke/Kevin Vance/Xavier Samuel/Jason Isaacs/Anamaria Marinca/Alicia von Rittberg/Scott Eastwood/Eugenia Kuzmina/Jake Curran/Eric Kofi Abrefa/Adam Ganne/Marek Oravec/Zach Avery/Jack Bannon,David Ayer
70000000,Action/Adventure/Comedy/Romance,6068,overleven/family guy,18.264635000000002,Caravan Pictures/Roger Birnbaum Productions/Northern Lights Entertainment/Touchstone Pictures,United States of America,1998-06-12,164000000,98.0,Six Days Seven Nights,5.6,332,Harrison Ford/Anne Heche/David Schwimmer/Jacqueline Obradors/Temuera Morrison/Allison Janney/Cliff Curtis/Danny Trejo/Kerry Rossall/Douglas Weston/Ben Bode/Derek Basco/Amy Sedaris/Priscilla Taylor/Long Nguyen/John Koyama/Jen Sung/Jake Feagai/Michael Chapman/E. Kalani Flores/Ping Wu/Greg Gorman/Hoyt Richards/Odile Corso/Cynthia Langbridge/Jody Kono/Michael Lushing/Pua Kaholokula/Roy Dinson Jr./Don Nahaku/Reri Tava Jobe/Natalie Goss/Christian Martson/James Edward Sclafani/Jason S. Nichols/Taj Mahal/Fred Lunt/Carlos Andrade/Kester Smith/Pat Cockett/Wayne Jacintho/Michael Barretto/Rudy Costa/Pancho Graham/Mervyn Lilo/Gordon Lilo/Afa Thompson/Javan Kaiama/Nicole Maldonado/Iele/Aldo Paro/Eric Laufiso/Wayne Aqino/Vise Vitale/Lloyd Chandler/Elliot M. Kaplan/Stephen Conteh/John Kirsch/Jewel McDonald/Niko Rusakov/Theresa San-Nicholas/Steve Stafford,Ivan Reitman
80000000,Comedy/Family/Animation/Adventure,41515,picnic/sandwich/bear/3d/yogi,11.187696,De Line Pictures/Warner Bros. Animation/Sunswept Entertainment/Rhythm and Hues/Picnic Basket,United States of America/New Zealand,2010-12-11,201584141,80.0,Yogi Bear,5.2,220,Dan Aykroyd/Justin Timberlake/Anna Faris/Tom Cavanagh/Christine Taylor/T.J. Miller/Nate Corddry/Andrew Daly/David Stott/Greg Johnson/Patricia Aldersley/Tim McLachlan/Vernon Hayden/Dean Knowsley,Eric Brevig
80000000,Western/Animation/Adventure/Comedy/Family,9023,human being/freedom/mustang/rivalry/wildlife/animation/cavalry/indian war/eyebrow/wild horse,41.670544,DreamWorks SKG/DreamWorks Animation,United States of America,2002-05-24,122563539,83.0,Spirit: Stallion of the Cimarron,7.4,831,Matt Damon/James Cromwell/Daniel Studi/Chopper Bernet/Jeff LeBeau/John Rubano/Richard McGonagle/Matt Levin/Adam Paul/Robert Cait/Charles Napier/Meredith Wells/Zahn McClarnon/Michael Horse/Donald Fullilove,Kelly Asbury
80000000,Comedy/Romance/Family,38317,talking animal/scientist/german accent/ostrich/monkey/bullfrog/car dealership/duringcreditsstinger,27.462640000000004,Columbia Pictures/Happy Madison Productions/Sony Pictures Releasing/Broken Road Productions/Metro-Goldwyn-Mayer (MGM)/Zookeeper Productions/Hey Eddie,United States of America,2011-07-06,169852759,102.0,Zookeeper,5.3,498,Kevin James/Rosario Dawson/Sylvester Stallone/Nick Nolte/Jon Favreau/Adam Sandler/Judd Apatow/Thomas Gottschalk/Ken Jeong/Donnie Wahlberg/Leslie Bibb/Nat Faxon/Cher/Joe Rogan/Faizon Love/Maya Rudolph/Bas Rutten/Steffiana De La Cruz/Crystal the Monkey/Nicholas Turturro/Jackie Sandler/Dan Marshall,Frank Coraci
80000000,Adventure/Family/Science Fiction,2157,time travel/sabotage/deep space explorer,17.455023999999998,New Line Cinema/Irwin Allen Productions/Prelude Pictures/Saltire Entertainment,United States of America,1998-04-03,136159423,130.0,Lost in Space,5.0,388,Gary Oldman/William Hurt/Matt LeBlanc/Mimi Rogers/Heather Graham/Lacey Chabert/Jack Johnson/Jared Harris/Mark Goddard/Lennie James/Marta Kristen/June Lockhart/Adam Sims/Angela Cartwright/John Sharian/Abigail Canton/Richard Saperstein/Dick Tufeld/Gary A. Hecker/Edward Fox,Stephen Hopkins
80000000,Drama/Thriller/Mystery,14462,senator/gulf war/canoe/kuwait/conspiracy/war hero/u.s. congress/implant,21.394281,Paramount Pictures/Scott Rudin Productions/Clinica Estetico,United States of America,2004-07-30,96105964,129.0,The Manchurian Candidate,6.2,393,Denzel Washington/Meryl Streep/Liev Schreiber/Jon Voight/Kimberly Elise/Vera Farmiga/Jeffrey Wright/Simon McBurney/Bruno Ganz/Ann Dowd/Ted Levine/Miguel Ferrer/Dean Stockwell/Charles Napier/Jude Ciccolella/Tom Stechschulte/Pablo Schreiber/Anthony Mackie/Robyn Hitchcock/Obba Babatundé/Zeljko Ivanek/Adam LeFevre/Jose Pablo Cantillo/David Keeley/Beau Sia/David Neumann/Joshua Elrod/Tymberly Canale/Marin Ireland,Jonathan Demme
0,Romance/Drama,161795,love/american/pin/stranger/ruby,0.605645,"Rainbow Film Company, The/Revere Entertainment/Jagtoria Films",United States of America,1998-04-22,0,117.0,Déjà Vu,8.0,1,Stephen Dillane/Victoria Foyt/Vanessa Redgrave/Michael Brandon/Glynis Barber/Vernon Dobtcheff/Graydon Gould/Noel Harrison/Aviva Marks/Anna Massey/Rachel Kempson,Henry Jaglom
80000000,Animation/Comedy/Family,159824,transylvania/hotel/witch/technology/magic/mummy/dracula/skeleton/only child/backpacker/marriage/frankenstein/wolfman/zombie/moving out/invisible man/new life,61.692197,Columbia Pictures/Sony Pictures Animation,United States of America,2015-09-21,473226958,89.0,Hotel Transylvania 2,6.7,1497,Adam Sandler/Andy Samberg/Selena Gomez/Kevin James/Steve Buscemi/David Spade/Keegan-Michael Key/Asher Blinkoff/Fran Drescher/Molly Shannon/Megan Mullally/Nick Offerman/Dana Carvey/Rob Riggle/Mel Brooks/Jonny Solomon/Chris Kattan/Sadie Sandler/Sunny Sandler/Jon Lovitz/Robert Smigel/Ava Acres,Genndy Tartakovsky
